customer_id,customer_name,signup_date,home_store,loyalty_tier,total_orders,lifetime_revenue,first_purchase,last_purchase
C02485,Neha Thomas,2023-12-31,S09,Silver,3,14288.08,2024-10-29,2024-12-25
C02486,Diya Kumar,2024-01-14,S07,Silver,4,8632.68,2024-05-20,2025-02-19
C02487,Kavya Pillai,2023-12-09,S03,Silver,16,120661.56,2024-03-03,2025-12-26
C02488,Vikram Rao,2023-12-20,S08,Bronze,8,31930.01,2024-06-03,2025-05-23
C02489,Kavya Das,2024-02-20,S08,Gold,4,18560.49,2024-04-18,2025-11-30
C02490,Vivaan Gupta,2023-04-19,S09,Platinum,4,11154.78,2024-01-23,2025-10-27
C02491,Riya Joseph,2024-05-11,S04,Bronze,9,29163.86,2024-07-13,2025-11-27
C02492,Meera Reddy,2023-12-07,S07,Bronze,3,19101.95,2024-11-07,2025-06-12
C02493,Ishaan Gupta,2024-01-18,S05,Silver,4,32131.32,2024-10-31,2025-01-10
C02494,Ananya Krishnan,2024-06-16,S03,Silver,6,57831.21,2024-08-03,2025-10-05
C02495,Arjun Iyer,2023-10-27,S10,Silver,30,241454.17,2024-03-06,2025-11-13
C02496,Anjali Sharma,2023-05-19,S01,Silver,4,16280.43,2024-01-16,2025-06-28
C02497,Kavya Krishnan,2023-12-25,S02,Bronze,12,45591.3,2024-01-01,2025-08-31
C02498,Nikhil Gupta,2024-05-13,S08,Gold,5,55366.57,2024-11-21,2025-10-26
C02499,Nikhil Thomas,2024-01-20,S01,Bronze,5,22302.0,2024-07-25,2025-12-31
C02500,Karthik Krishnan,2023-10-07,S08,Bronze,4,14966.73,2024-04-25,2025-05-17
C02501,Karthik Rao,2024-04-27,S06,Bronze,4,12490.24,2024-06-03,2025-02-20
C02502,Rohan Rao,2023-04-21,S01,Bronze,4,30469.05,2024-10-20,2025-06-16
C02503,Ananya Nair,2023-05-19,S04,Silver,2,17612.61,2024-03-20,2024-11-11
C02504,Divya Das,2024-03-10,S07,Silver,11,51922.95,2024-04-02,2025-12-16
C02505,Sanjay Krishnan,2024-05-23,S05,Platinum,5,21494.15,2025-05-14,2025-11-10
C02506,Riya Nair,2023-09-30,S09,Bronze,9,36983.97,2024-02-17,2025-10-31
C02507,Kavya Varma,2023-04-09,S08,Platinum,17,124365.59,2024-01-24,2025-12-23
C02508,Sara Gupta,2023-04-14,S03,Silver,4,8731.98,2024-11-19,2025-09-10
C02509,Aditya Reddy,2023-08-02,S01,Silver,10,73071.54,2024-03-30,2025-12-30
C02510,Divya Rao,2023-06-14,S09,Gold,16,54138.14,2024-01-10,2025-10-30
C02511,Nikhil Menon,2024-06-03,S05,Silver,4,30676.88,2024-08-11,2025-12-30
C02512,Divya Kumar,2023-10-11,S01,Bronze,2,5627.97,2025-08-18,2025-11-07
C02513,Ananya Menon,2024-05-31,S08,Gold,26,113441.34,2024-06-03,2025-12-29
C02514,Diya Reddy,2023-06-13,S08,Silver,3,28873.89,2024-03-01,2025-03-18
C02515,Kavya Patel,2023-03-05,S06,Silver,15,73889.08,2024-01-24,2025-12-26
C02516,Nikhil Rao,2023-04-01,S04,Gold,10,38801.21,2024-07-24,2025-11-28
C02517,Aarav Das,2023-04-27,S06,Bronze,6,21251.94,2024-05-06,2025-09-17
C02518,Ananya Joseph,2023-09-24,S06,Silver,1,11381.45,2024-12-27,2024-12-27
C02519,Aarav Krishnan,2023-05-20,S08,Silver,6,35532.46,2024-04-29,2025-12-15
C02520,Sanjay Thomas,2023-09-03,S10,Silver,3,19103.25,2024-06-10,2025-01-15
C02521,Arjun Rao,2024-01-30,S05,Bronze,2,12553.62,2024-12-03,2025-09-24
C02522,Anjali Sharma,2024-05-01,S07,Gold,13,63590.04,2024-06-05,2025-12-25
C02523,Nikhil Rao,2024-04-20,S10,Bronze,4,15889.2,2024-09-20,2025-11-03
C02524,Riya Iyer,2024-05-31,S01,Silver,1,15424.09,2024-09-24,2024-09-24
C02525,Karthik Gupta,2023-07-03,S01,Gold,22,108396.09,2024-01-09,2025-12-13
C02526,Arjun Krishnan,2023-01-20,S08,Bronze,5,33245.1,2024-04-29,2025-11-02
C02527,Ishaan Nair,2024-06-07,S02,Bronze,2,10618.61,2024-11-27,2024-12-02
C02528,Ishaan Joseph,2024-06-12,S01,Bronze,1,1590.3,2025-03-17,2025-03-17
C02529,Diya Patel,2023-05-27,S02,Silver,26,163745.31,2024-01-15,2025-12-23
C02530,Sanjay Sharma,2023-10-31,S03,Platinum,31,120738.47,2024-04-11,2025-12-18
C02531,Divya Patel,2023-08-16,S02,Silver,13,76046.28,2024-02-09,2025-12-08
C02532,Diya Rao,2023-04-12,S03,Bronze,0,0.0,,
C02533,Ananya Menon,2024-02-21,S10,Silver,8,52706.37,2024-03-15,2025-11-02
C02534,Kavya Rao,2023-08-04,S06,Silver,12,64741.18,2024-02-07,2025-12-17
C02535,Riya Rao,2024-02-11,S06,Bronze,6,51132.39,2024-02-29,2025-04-26
C02536,Sanjay Nair,2024-02-03,S01,Silver,5,32179.08,2024-07-23,2025-08-18
C02537,Karthik Nair,2024-05-13,S07,Bronze,2,9898.99,2025-11-13,2025-11-22
C02538,Aarav Patel,2024-04-09,S07,Gold,11,64808.99,2024-04-20,2025-11-05
C02539,Aarav Reddy,2023-03-23,S06,Bronze,0,0.0,,
C02540,Karthik Krishnan,2023-12-31,S02,Bronze,8,52436.49,2024-01-22,2025-08-30
C02541,Aarav Iyer,2023-06-12,S04,Gold,25,155328.86,2024-01-24,2025-12-28
C02542,Rohan Thomas,2023-02-17,S08,Silver,8,21095.83,2024-01-12,2025-08-18
C02543,Anjali Das,2024-05-25,S06,Bronze,3,24347.06,2024-10-22,2025-04-27
C02544,Anjali Patel,2023-11-25,S07,Platinum,22,129156.42,2024-01-19,2025-12-21
C02545,Aarav Varma,2023-04-26,S05,Silver,5,24979.39,2024-02-09,2025-03-18
C02546,Diya Das,2023-12-03,S04,Bronze,7,27940.41,2024-04-04,2025-12-28
C02547,Ishaan Gupta,2023-05-27,S07,Silver,3,14037.94,2024-05-22,2025-10-27
C02548,Aarav Gupta,2023-11-19,S01,Gold,10,41255.79,2024-01-20,2025-12-23
C02549,Aarav Rao,2024-03-18,S06,Silver,4,16540.52,2024-05-09,2025-12-12
C02550,Sara Pillai,2023-01-13,S10,Bronze,2,25068.76,2024-12-06,2025-02-03
C02551,Anjali Pillai,2024-05-08,S07,Silver,4,8080.29,2024-09-25,2025-08-07
C02552,Arjun Joseph,2023-10-14,S03,Silver,1,4597.53,2024-08-19,2024-08-19
C02553,Sanjay Menon,2023-04-24,S03,Gold,15,61050.11,2024-02-10,2025-12-25
C02554,Rohan Das,2024-04-24,S06,Bronze,4,9033.19,2025-07-11,2025-12-11
C02555,Anjali Varma,2023-01-22,S08,Silver,5,28986.54,2024-11-21,2025-11-15
C02556,Divya Sharma,2023-12-15,S05,Bronze,1,4122.47,2024-11-04,2024-11-04
C02557,Anjali Nair,2023-11-16,S05,Silver,3,8027.23,2024-08-09,2025-04-07
C02558,Priya Varma,2023-05-06,S02,Platinum,2,2123.59,2024-01-25,2025-01-24
C02559,Vikram Menon,2023-10-04,S06,Bronze,1,881.84,2024-09-08,2024-09-08
C02560,Aditya Krishnan,2023-07-23,S06,Bronze,5,41812.85,2024-05-07,2025-11-15
C02561,Sanjay Sharma,2023-07-13,S10,Silver,5,10188.96,2024-01-11,2025-11-24
C02562,Anjali Menon,2024-06-30,S03,Silver,14,100889.03,2024-07-31,2025-12-23
C02563,Diya Thomas,2023-10-13,S07,Bronze,16,105315.61,2024-01-22,2025-12-16
C02564,Sara Patel,2023-02-26,S04,Silver,2,10996.52,2025-11-06,2025-12-12
C02565,Aarav Krishnan,2023-10-30,S05,Gold,2,10684.36,2025-07-05,2025-12-28
C02566,Vikram Reddy,2023-06-12,S08,Silver,14,47215.48,2024-01-02,2025-11-22
C02567,Riya Thomas,2023-01-19,S02,Silver,4,24898.2,2024-11-10,2025-12-26
C02568,Vivaan Nair,2024-01-05,S03,Bronze,4,34716.26,2024-07-12,2025-12-07
C02569,Rohan Reddy,2023-09-21,S07,Gold,1,3587.76,2024-06-05,2024-06-05
C02570,Priya Nair,2023-04-23,S05,Bronze,0,0.0,,
C02571,Nikhil Thomas,2024-05-02,S01,Bronze,1,4597.53,2025-06-08,2025-06-08
C02572,Neha Krishnan,2023-11-23,S04,Bronze,10,31312.08,2024-03-17,2025-11-06
C02573,Sara Joseph,2024-06-25,S05,Silver,9,46205.12,2024-07-28,2025-12-11
C02574,Priya Thomas,2023-03-06,S09,Gold,23,153967.17,2024-01-03,2025-12-21
C02575,Rohan Krishnan,2023-10-19,S02,Bronze,2,2820.77,2024-12-21,2025-01-30
C02576,Karthik Pillai,2023-01-25,S07,Gold,7,35312.9,2024-01-19,2025-09-28
C02577,Divya Iyer,2023-01-01,S01,Gold,35,176329.13,2024-01-11,2025-12-30
C02578,Sara Kumar,2023-05-21,S02,Silver,0,0.0,,
C02579,Ananya Krishnan,2023-07-07,S02,Gold,1,3435.35,2025-09-16,2025-09-16
C02580,Vikram Kumar,2023-05-08,S08,Bronze,1,2115.17,2025-11-24,2025-11-24
C02581,Arjun Sharma,2023-07-20,S02,Bronze,3,9415.95,2024-07-24,2025-08-21
C02582,Ananya Reddy,2023-05-07,S07,Gold,18,130683.34,2024-02-06,2025-12-29
C02583,Anjali Joseph,2023-09-14,S04,Silver,3,10967.22,2024-05-01,2025-09-11
C02584,Arjun Thomas,2024-06-30,S10,Bronze,1,1517.39,2024-08-08,2024-08-08
C02585,Aditya Gupta,2023-07-13,S08,Silver,8,63394.06,2024-08-14,2025-12-12
C02586,Ishaan Reddy,2023-04-14,S07,Gold,25,143297.96,2024-01-05,2025-12-18
C02587,Arjun Pillai,2024-06-18,S08,Silver,2,3275.63,2025-11-27,2025-12-04
C02588,Diya Thomas,2023-09-22,S06,Bronze,4,21141.42,2024-06-17,2025-09-30
C02589,Anjali Pillai,2024-01-19,S08,Silver,2,9503.72,2024-12-27,2025-07-17
C02590,Ananya Iyer,2023-09-17,S03,Gold,20,99709.56,2024-01-03,2025-11-26
C02591,Ananya Pillai,2024-02-18,S01,Bronze,3,4204.33,2024-09-27,2025-08-31
C02592,Anjali Joseph,2023-12-24,S06,Bronze,2,13456.52,2024-12-28,2025-08-10
C02593,Aarav Varma,2023-03-16,S04,Silver,10,45995.49,2024-02-22,2025-12-14
C02594,Ananya Krishnan,2023-12-21,S04,Silver,3,15145.97,2024-02-12,2025-03-10
C02595,Diya Menon,2023-07-07,S05,Bronze,2,43221.53,2024-01-17,2024-10-13
C02596,Anjali Das,2023-10-17,S03,Bronze,3,23776.87,2024-01-19,2024-11-16
C02597,Ishaan Iyer,2023-02-14,S06,Bronze,2,15980.43,2024-02-19,2024-12-16
C02598,Rohan Joseph,2023-03-24,S01,Bronze,9,35435.99,2024-02-22,2025-11-17
C02599,Arjun Joseph,2023-05-03,S10,Bronze,0,0.0,,
C02600,Riya Krishnan,2023-12-24,S09,Silver,11,74104.67,2024-02-07,2025-11-07
C02601,Vivaan Rao,2024-06-11,S09,Silver,12,48629.35,2024-09-03,2025-12-28
C02602,Priya Das,2023-03-07,S03,Silver,7,37990.24,2024-01-10,2025-09-15
C02603,Arjun Thomas,2024-01-10,S05,Bronze,2,5984.99,2025-01-19,2025-04-27
C02604,Sara Joseph,2023-06-11,S10,Bronze,16,87592.46,2024-01-06,2025-09-22
C02605,Anjali Kumar,2024-01-15,S09,Bronze,16,69698.22,2024-05-04,2025-12-24
C02606,Aditya Thomas,2023-12-24,S07,Bronze,2,3803.68,2024-05-22,2025-01-30
C02607,Vikram Joseph,2023-07-07,S04,Bronze,3,14127.8,2025-02-03,2025-08-20
C02608,Neha Kumar,2023-11-18,S05,Bronze,2,1688.54,2025-05-22,2025-07-07
C02609,Rohan Pillai,2024-03-25,S07,Platinum,9,28510.64,2024-05-03,2025-09-07
C02610,Karthik Reddy,2024-04-18,S03,Bronze,8,92446.19,2024-07-28,2025-12-03
C02611,Meera Reddy,2023-01-13,S06,Platinum,12,118584.03,2024-05-19,2025-11-19
C02612,Sanjay Joseph,2023-07-03,S08,Bronze,5,26519.7,2024-10-10,2025-09-25
C02613,Vivaan Menon,2023-04-21,S06,Bronze,16,103593.28,2024-01-22,2025-12-31
C02614,Sanjay Krishnan,2024-05-22,S04,Gold,1,2117.07,2024-10-19,2024-10-19
C02615,Aarav Thomas,2023-10-17,S05,Bronze,11,60868.88,2024-05-29,2025-11-29
C02616,Riya Krishnan,2023-10-22,S10,Bronze,5,13677.02,2024-02-01,2025-07-11
C02617,Aarav Thomas,2024-03-26,S05,Platinum,0,0.0,,
C02618,Kavya Patel,2023-08-03,S07,Silver,14,59213.44,2024-01-31,2025-08-06
C02619,Riya Thomas,2023-01-27,S06,Bronze,24,174987.22,2024-01-07,2025-12-06
C02620,Divya Patel,2023-08-19,S06,Bronze,7,32209.99,2024-01-23,2025-07-13
C02621,Divya Varma,2023-11-17,S06,Gold,6,25886.56,2024-07-02,2025-11-15
C02622,Arjun Pillai,2023-08-21,S04,Gold,12,74606.75,2024-10-05,2025-11-23
C02623,Anjali Krishnan,2024-03-12,S04,Silver,8,32201.0,2024-03-30,2025-09-13
C02624,Ishaan Krishnan,2024-06-16,S04,Bronze,8,45388.4,2024-12-13,2025-11-28
C02625,Anjali Gupta,2024-02-07,S01,Gold,4,42874.63,2024-06-14,2025-07-25
C02626,Sanjay Nair,2023-02-22,S02,Bronze,1,8754.72,2025-01-05,2025-01-05
C02627,Priya Kumar,2023-11-09,S01,Bronze,6,26842.2,2024-07-05,2025-11-22
C02628,Diya Krishnan,2023-10-08,S08,Silver,4,24628.68,2024-12-24,2025-06-09
C02629,Ananya Krishnan,2023-01-31,S03,Bronze,2,6806.59,2025-01-15,2025-01-23
C02630,Ananya Pillai,2023-12-03,S01,Silver,7,33599.11,2024-04-19,2025-12-14
C02631,Anjali Kumar,2023-07-02,S01,Gold,3,26361.11,2024-01-14,2025-11-19
C02632,Ananya Kumar,2023-01-23,S06,Gold,7,37072.4,2024-03-17,2025-07-11
C02633,Karthik Varma,2024-06-27,S01,Bronze,7,20967.3,2024-07-05,2025-09-22
C02634,Aarav Iyer,2024-03-21,S04,Bronze,7,43176.88,2024-06-20,2025-12-18
C02635,Neha Iyer,2023-03-15,S01,Bronze,13,63135.79,2024-03-06,2025-12-20
C02636,Vikram Menon,2023-01-10,S08,Bronze,1,3214.96,2024-01-29,2024-01-29
C02637,Arjun Sharma,2024-04-28,S10,Silver,3,10395.58,2024-04-29,2025-12-13
C02638,Aditya Joseph,2024-03-31,S10,Bronze,1,668.87,2025-01-15,2025-01-15
C02639,Anjali Varma,2023-06-09,S04,Bronze,3,5138.72,2024-01-18,2024-07-08
C02640,Sara Das,2023-01-14,S06,Bronze,4,17287.48,2024-11-29,2025-09-21
C02641,Nikhil Iyer,2023-06-27,S05,Bronze,10,21994.89,2024-03-11,2025-12-14
C02642,Ananya Rao,2024-02-16,S03,Silver,7,94932.32,2024-05-19,2025-11-17
C02643,Vikram Pillai,2023-02-22,S04,Silver,7,30199.84,2024-01-19,2025-06-21
C02644,Ananya Patel,2024-02-12,S01,Silver,18,74430.96,2024-03-16,2025-11-10
C02645,Anjali Varma,2023-01-22,S07,Silver,2,5227.97,2024-03-07,2024-12-03
C02646,Aditya Rao,2023-01-30,S02,Silver,18,134937.96,2024-03-07,2025-12-28
C02647,Nikhil Rao,2023-09-17,S04,Bronze,20,98199.3,2024-02-02,2025-12-20
C02648,Sanjay Nair,2023-07-24,S04,Bronze,0,0.0,,
C02649,Aditya Iyer,2023-02-28,S05,Silver,1,5840.1,2025-10-04,2025-10-04
C02650,Priya Nair,2024-04-15,S08,Bronze,2,9329.26,2024-10-09,2025-03-06
C02651,Aditya Pillai,2024-04-10,S06,Bronze,3,8443.04,2024-09-01,2025-02-11
C02652,Diya Pillai,2023-01-12,S06,Platinum,37,248499.19,2024-03-02,2025-12-17
C02653,Aarav Sharma,2023-10-17,S05,Bronze,9,59463.58,2024-01-08,2025-12-28
C02654,Ananya Nair,2023-12-20,S01,Silver,5,21759.67,2024-02-29,2025-11-12
C02655,Divya Menon,2023-03-16,S04,Silver,4,28480.72,2025-01-09,2025-12-19
C02656,Aarav Reddy,2024-03-16,S10,Bronze,9,38069.41,2024-06-17,2025-11-22
C02657,Riya Pillai,2023-08-29,S10,Bronze,2,17818.1,2024-03-24,2024-08-24
C02658,Rohan Kumar,2023-06-03,S07,Silver,14,86906.41,2024-02-18,2025-08-23
C02659,Ananya Iyer,2023-04-06,S02,Bronze,11,90960.55,2024-01-26,2025-12-08
C02660,Diya Krishnan,2023-10-21,S01,Bronze,2,4060.19,2024-11-21,2025-03-20
C02661,Rohan Rao,2023-07-28,S04,Platinum,12,84873.8,2024-03-24,2025-12-27
C02662,Aditya Reddy,2023-12-09,S08,Silver,10,46560.44,2024-05-14,2025-10-26
C02663,Arjun Gupta,2023-03-29,S06,Bronze,1,801.36,2025-08-26,2025-08-26
C02664,Nikhil Kumar,2024-01-25,S08,Bronze,2,5302.78,2025-09-25,2025-12-25
C02665,Aditya Nair,2023-11-21,S06,Silver,5,26890.89,2024-02-27,2025-12-23
C02666,Vikram Joseph,2023-06-06,S01,Bronze,4,8589.7,2024-03-24,2025-05-06
C02667,Neha Thomas,2023-05-17,S01,Bronze,10,28357.06,2024-02-09,2025-09-29
C02668,Anjali Reddy,2024-03-03,S01,Bronze,1,6524.08,2024-04-27,2024-04-27
C02669,Divya Nair,2024-03-27,S05,Bronze,1,3816.17,2024-08-03,2024-08-03
C02670,Divya Varma,2023-05-21,S02,Silver,3,12086.62,2024-12-24,2025-11-30
C02671,Riya Nair,2023-03-24,S07,Silver,7,38894.76,2024-02-08,2025-12-02
C02672,Karthik Reddy,2023-06-26,S06,Bronze,4,17147.44,2024-01-04,2025-09-19
C02673,Anjali Varma,2023-07-17,S03,Bronze,20,152094.96,2024-02-05,2025-12-11
C02674,Neha Reddy,2024-02-25,S02,Bronze,13,42215.04,2024-04-28,2025-11-22
C02675,Kavya Nair,2024-02-05,S01,Silver,2,8052.07,2024-08-31,2025-02-15
C02676,Aarav Joseph,2024-04-15,S07,Bronze,3,14837.2,2024-07-01,2025-06-06
C02677,Diya Reddy,2023-08-06,S04,Bronze,4,10946.97,2024-04-13,2025-10-27
C02678,Riya Patel,2023-06-24,S03,Platinum,13,53390.65,2024-01-23,2025-12-17
C02679,Riya Thomas,2023-01-23,S08,Bronze,4,23111.94,2024-01-27,2025-11-02
C02680,Aarav Joseph,2023-08-23,S05,Platinum,30,194865.67,2024-01-08,2025-12-23
C02681,Vikram Rao,2023-01-13,S05,Bronze,4,6013.12,2024-08-26,2025-08-21
C02682,Sara Gupta,2023-04-11,S07,Bronze,21,70305.81,2024-01-20,2025-12-13
C02683,Karthik Pillai,2024-06-19,S08,Silver,5,14503.97,2025-01-22,2025-11-02
C02684,Sanjay Sharma,2024-06-06,S06,Bronze,2,8440.33,2024-10-29,2025-02-27
C02685,Vivaan Nair,2024-03-27,S04,Bronze,2,2305.85,2024-12-11,2025-02-17
C02686,Neha Kumar,2024-03-06,S03,Bronze,12,31693.92,2024-03-16,2025-12-14
C02687,Karthik Joseph,2024-06-16,S07,Platinum,16,51109.77,2024-08-30,2025-12-23
C02688,Aarav Menon,2023-10-20,S05,Bronze,13,49837.22,2024-08-11,2025-12-13
C02689,Aarav Das,2023-04-11,S06,Silver,2,5232.96,2024-06-07,2025-01-21
C02690,Diya Das,2024-05-16,S08,Silver,13,50356.89,2024-06-16,2025-11-10
C02691,Aditya Joseph,2023-10-31,S09,Silver,2,2577.26,2024-04-22,2025-01-12
C02692,Kavya Das,2024-06-23,S03,Silver,9,40873.51,2024-07-03,2025-11-17
C02693,Karthik Joseph,2023-12-21,S02,Bronze,7,29744.71,2024-02-04,2025-09-02
C02694,Sanjay Das,2023-10-30,S03,Bronze,4,13417.19,2024-05-24,2025-10-21
C02695,Kavya Nair,2024-05-10,S07,Bronze,2,4775.71,2025-03-03,2025-10-31
C02696,Diya Nair,2023-08-15,S03,Bronze,1,2417.48,2025-05-04,2025-05-04
C02697,Meera Patel,2023-08-24,S02,Bronze,21,122110.94,2024-01-03,2025-12-25
C02698,Vikram Sharma,2024-03-30,S01,Bronze,1,1394.73,2024-10-17,2024-10-17
C02699,Vivaan Iyer,2023-01-13,S03,Platinum,14,47665.74,2024-01-11,2025-12-20
C02700,Aarav Gupta,2023-07-29,S01,Gold,3,11841.67,2024-01-08,2025-01-05
C02701,Diya Reddy,2024-02-01,S01,Bronze,5,33643.45,2024-03-21,2025-10-28
C02702,Vivaan Rao,2023-04-10,S06,Bronze,3,3707.51,2024-05-03,2025-10-07
C02703,Aarav Sharma,2023-01-31,S01,Bronze,2,6079.34,2025-04-03,2025-07-10
C02704,Kavya Reddy,2024-06-11,S01,Bronze,3,11397.21,2024-07-06,2025-08-04
C02705,Aarav Nair,2023-11-25,S08,Bronze,1,4597.53,2025-11-13,2025-11-13
C02706,Meera Sharma,2023-06-15,S08,Platinum,8,73673.66,2025-02-28,2025-12-25
C02707,Riya Iyer,2024-04-03,S03,Bronze,4,71956.1,2024-06-11,2025-07-24
C02708,Karthik Kumar,2023-04-10,S01,Bronze,3,32004.46,2024-05-10,2025-09-03
C02709,Sanjay Thomas,2023-06-22,S06,Bronze,5,17038.63,2024-03-11,2025-11-10
C02710,Vikram Rao,2023-06-11,S03,Platinum,10,44036.85,2024-02-13,2025-11-23
C02711,Priya Nair,2023-09-20,S01,Gold,30,116063.22,2024-03-23,2025-12-27
C02712,Sara Gupta,2023-10-01,S01,Silver,2,1431.0,2024-05-01,2024-12-31
C02713,Aditya Varma,2023-01-03,S01,Bronze,6,13974.32,2024-11-10,2025-10-24
C02714,Neha Rao,2023-01-28,S05,Bronze,3,24585.48,2024-01-22,2025-12-31
C02715,Rohan Rao,2023-11-22,S08,Bronze,6,46785.5,2024-03-30,2025-11-18
C02716,Neha Das,2023-05-29,S07,Bronze,2,4446.62,2025-04-15,2025-04-27
C02717,Sanjay Thomas,2024-06-23,S05,Gold,5,34667.8,2024-06-30,2025-11-28
C02718,Aditya Menon,2024-05-02,S04,Bronze,3,13512.29,2024-09-30,2025-12-13
C02719,Aarav Menon,2024-03-13,S06,Bronze,10,42967.66,2024-07-03,2025-12-15
C02720,Rohan Joseph,2023-03-06,S04,Silver,9,48877.93,2024-02-19,2025-12-01
C02721,Vivaan Kumar,2023-12-22,S02,Bronze,13,68970.72,2024-02-01,2025-10-25
C02722,Riya Patel,2024-06-16,S06,Silver,7,38849.81,2024-06-19,2025-10-16
C02723,Neha Gupta,2023-09-09,S08,Bronze,6,14307.16,2024-02-02,2025-11-10
C02724,Nikhil Reddy,2023-08-23,S03,Bronze,6,14428.31,2024-01-20,2024-12-10
C02725,Arjun Nair,2023-08-15,S08,Bronze,2,5324.42,2024-02-03,2024-09-30
C02726,Kavya Sharma,2024-06-08,S04,Gold,4,23097.05,2024-09-29,2025-06-08
C02727,Meera Rao,2023-11-09,S04,Bronze,0,0.0,,
C02728,Diya Gupta,2023-02-18,S01,Bronze,7,39197.68,2024-03-20,2025-10-16
C02729,Aarav Menon,2023-04-28,S06,Bronze,2,10066.79,2024-01-04,2024-09-23
C02730,Neha Thomas,2023-02-23,S07,Silver,4,21522.63,2024-02-03,2025-04-05
C02731,Vikram Rao,2023-02-13,S06,Gold,3,25057.36,2025-04-12,2025-06-08
C02732,Rohan Rao,2023-02-22,S01,Bronze,0,0.0,,
C02733,Ishaan Nair,2024-06-08,S01,Bronze,5,19084.46,2024-09-10,2025-10-20
C02734,Ishaan Sharma,2023-04-12,S05,Platinum,27,135050.94,2024-01-12,2025-12-15
C02735,Vikram Pillai,2024-02-02,S04,Silver,7,14635.0,2024-08-01,2025-11-22
C02736,Neha Menon,2023-05-18,S04,Silver,12,54339.44,2024-01-09,2025-11-29
C02737,Ananya Das,2024-01-22,S10,Bronze,6,27544.33,2024-08-11,2025-12-25
C02738,Anjali Patel,2023-04-21,S06,Bronze,9,58082.36,2024-03-01,2025-12-22
C02739,Diya Joseph,2023-01-17,S04,Silver,10,50981.59,2024-02-27,2025-10-15
C02740,Aarav Krishnan,2023-07-01,S01,Silver,3,25135.2,2024-11-06,2025-12-03
C02741,Karthik Sharma,2024-06-19,S01,Silver,2,8831.83,2025-07-14,2025-10-18
C02742,Divya Pillai,2024-06-24,S06,Bronze,2,7795.35,2024-12-09,2025-12-06
C02743,Diya Kumar,2023-06-20,S08,Silver,7,66798.37,2024-01-07,2025-11-01
C02744,Aarav Patel,2024-02-13,S06,Gold,17,61706.79,2024-03-19,2025-12-20
C02745,Priya Krishnan,2024-01-13,S04,Platinum,21,118316.25,2024-01-16,2025-11-28
C02746,Meera Gupta,2023-07-07,S01,Bronze,10,41352.31,2024-01-01,2025-05-24
C02747,Ishaan Varma,2023-08-18,S10,Silver,3,5579.03,2024-05-23,2025-10-09
C02748,Vivaan Pillai,2023-04-29,S10,Silver,4,12940.98,2024-04-09,2024-10-01
C02749,Vikram Sharma,2023-06-05,S05,Gold,7,65915.15,2024-04-06,2025-04-27
C02750,Divya Nair,2024-04-09,S01,Gold,5,15425.66,2024-11-13,2025-11-25
C02751,Sara Thomas,2023-04-14,S05,Platinum,15,107020.55,2024-03-28,2025-12-01
C02752,Ananya Krishnan,2024-05-16,S08,Platinum,12,64033.55,2024-06-03,2025-12-25
C02753,Arjun Krishnan,2023-06-24,S06,Bronze,2,16224.19,2024-04-28,2025-09-04
C02754,Vikram Nair,2024-02-25,S06,Silver,2,12833.41,2025-05-10,2025-11-27
C02755,Riya Pillai,2023-05-14,S01,Silver,11,32656.03,2024-05-30,2025-12-25
C02756,Rohan Gupta,2024-01-26,S01,Bronze,0,0.0,,
C02757,Rohan Krishnan,2024-05-15,S01,Bronze,6,12998.97,2024-06-16,2025-11-23
C02758,Anjali Varma,2023-02-02,S09,Bronze,1,7589.62,2024-01-30,2024-01-30
C02759,Karthik Das,2023-02-24,S05,Gold,32,171743.85,2024-01-07,2025-12-17
C02760,Riya Menon,2024-06-02,S07,Bronze,6,43519.69,2024-12-25,2025-12-19
C02761,Aarav Nair,2023-01-12,S01,Gold,5,16972.92,2024-03-04,2025-11-07
C02762,Priya Reddy,2024-06-11,S09,Silver,4,12575.24,2024-07-23,2025-08-17
C02763,Rohan Kumar,2024-01-08,S08,Silver,5,35175.67,2024-03-10,2025-10-06
C02764,Diya Krishnan,2024-04-28,S02,Bronze,2,5539.18,2025-06-21,2025-11-28
C02765,Riya Menon,2023-08-16,S08,Silver,5,14337.15,2024-04-23,2025-04-23
C02766,Anjali Menon,2023-11-03,S03,Bronze,1,4367.65,2024-08-22,2024-08-22
C02767,Aarav Pillai,2024-04-01,S02,Bronze,6,31863.4,2024-12-14,2025-11-10
C02768,Meera Pillai,2023-06-09,S03,Gold,10,34876.8,2024-04-03,2025-06-10
C02769,Diya Kumar,2023-11-27,S09,Silver,14,50186.52,2024-04-23,2025-12-30
C02770,Meera Pillai,2023-08-13,S09,Bronze,8,23864.35,2024-03-24,2025-09-08
C02771,Sanjay Menon,2024-05-18,S03,Gold,12,55946.3,2024-06-02,2025-12-25
C02772,Aarav Patel,2024-03-31,S06,Bronze,2,2943.26,2024-12-17,2025-01-19
C02773,Sanjay Joseph,2023-02-14,S06,Bronze,4,11699.38,2024-02-24,2025-05-04
C02774,Kavya Patel,2023-08-02,S07,Silver,14,52380.7,2024-02-05,2025-11-08
C02775,Riya Patel,2023-02-28,S03,Bronze,0,0.0,,
C02776,Ishaan Gupta,2023-07-14,S05,Silver,9,52946.47,2024-01-07,2025-12-12
C02777,Kavya Thomas,2024-05-03,S06,Silver,8,64366.09,2024-07-08,2025-12-02
